country,confirmed,deaths,recovered,active,date
Poland,6005531,116268,0,5889263,2022-05-22T00:00:00Z
Poland,6005596,116268,0,5889328,2022-05-23T00:00:00Z
Poland,6006015,116284,0,5889731,2022-05-24T00:00:00Z
Poland,6006298,116290,0,5890008,2022-05-25T00:00:00Z
Poland,6006547,116299,0,5890248,2022-05-26T00:00:00Z
Poland,6006809,116305,0,5890504,2022-05-27T00:00:00Z
Poland,6007073,116311,0,5890762,2022-05-28T00:00:00Z
Poland,6007156,116311,0,5890845,2022-05-29T00:00:00Z
Poland,6007238,116311,0,5890927,2022-05-30T00:00:00Z
Poland,6007584,116318,0,5891266,2022-05-31T00:00:00Z
Poland,6007840,116326,0,5891726,2022-06-01T00:00:00Z
Poland,6008059,116333,0,5891726,2022-06-02T00:00:00Z
Poland,6008295,116338,0,5891957,2022-06-03T00:00:00Z
Poland,6008550,116349,0,5892201,2022-06-04T00:00:00Z
Poland,6008612,116349,0,5892263,2022-06-05T00:00:00Z
Poland,6008665,116349,0,5892316,2022-06-06T00:00:00Z
Poland,6009003,116355,0,5892648,2022-06-07T00:00:00Z
Poland,6009205,116362,0,5892843,2022-06-08T00:00:00Z
Poland,6009479,116368,0,5893111,2022-06-09T00:00:00Z
Poland,6009726,116369,0,5893357,2022-06-10T00:00:00Z
Poland,6009989,116371,0,5893618,2022-06-11T00:00:00Z
Poland,6010045,116371,0,5893674,2022-06-12T00:00:00Z
Poland,6010090,116371,0,5893719,2022-06-13T00:00:00Z
Poland,6010411,116380,0,5894031,2022-06-14T00:00:00Z
Poland,6010643,116387,0,5894256,2022-06-15T00:00:00Z
Poland,6010871,116390,0,5894481,2022-06-16T00:00:00Z
Poland,6010919,116390,0,5894529,2022-06-17T00:00:00Z
Poland,6011174,116393,0,5894781,2022-06-18T00:00:00Z
Poland,6011239,116393,0,5894846,2022-06-19T00:00:00Z
Poland,6011286,116393,0,5894893,2022-06-20T00:00:00Z
Poland,6011660,116400,0,5895260,2022-06-21T00:00:00Z
Poland,6011984,116404,0,5895580,2022-06-22T00:00:00Z
Poland,6012289,116405,0,5895884,2022-06-23T00:00:00Z
Poland,6012635,116412,0,5896223,2022-06-24T00:00:00Z
Poland,6012979,116417,0,5896562,2022-06-25T00:00:00Z
Poland,6013076,116417,0,5896659,2022-06-26T00:00:00Z
Poland,6013164,116417,0,5896747,2022-06-27T00:00:00Z
Poland,6013859,116420,0,5897439,2022-06-28T00:00:00Z
Poland,6014404,116424,0,5897980,2022-06-29T00:00:00Z
Poland,6014992,116424,0,5898568,2022-06-30T00:00:00Z
Poland,6015634,116429,0,5899205,2022-07-01T00:00:00Z
Poland,6016249,116435,0,5899814,2022-07-02T00:00:00Z
Poland,6016407,116435,0,5899972,2022-07-03T00:00:00Z
Poland,6016526,116435,0,5900091,2022-07-04T00:00:00Z
Poland,6017601,116437,0,5901164,2022-07-05T00:00:00Z
Poland,6018565,116440,0,5902125,2022-07-06T00:00:00Z
Poland,6019633,116449,0,5903184,2022-07-07T00:00:00Z
Poland,6020679,116449,0,5904230,2022-07-08T00:00:00Z
Poland,6021943,116453,0,5905490,2022-07-09T00:00:00Z
Poland,6022227,116453,0,5905774,2022-07-10T00:00:00Z
Poland,6022454,116453,0,5906001,2022-07-11T00:00:00Z
Poland,6024488,116458,0,5908030,2022-07-12T00:00:00Z
Poland,6026134,116464,0,5909670,2022-07-13T00:00:00Z
Poland,6027974,116468,0,5911506,2022-07-14T00:00:00Z
Poland,6029947,116470,0,5913477,2022-07-15T00:00:00Z
Poland,6032078,116470,0,5915608,2022-07-16T00:00:00Z
Poland,6032475,116470,0,5916005,2022-07-17T00:00:00Z
Poland,6032794,116470,0,5916324,2022-07-18T00:00:00Z
Poland,6036042,116475,0,5919567,2022-07-19T00:00:00Z
Poland,6038893,116486,0,5922407,2022-07-20T00:00:00Z
Poland,6041891,116492,0,5925399,2022-07-21T00:00:00Z
Poland,6044923,116498,0,5928425,2022-07-22T00:00:00Z
Poland,6048411,116510,0,5931901,2022-07-23T00:00:00Z
Poland,6049052,116510,0,5932542,2022-07-24T00:00:00Z
Poland,6049640,116510,0,5933130,2022-07-25T00:00:00Z
Poland,6054743,116524,0,5938219,2022-07-26T00:00:00Z
Poland,6058462,116535,0,5941927,2022-07-27T00:00:00Z
Poland,6061946,116547,0,5945399,2022-07-28T00:00:00Z
Poland,6065332,116556,0,5948776,2022-07-29T00:00:00Z
Poland,6069016,116570,0,5952446,2022-07-30T00:00:00Z
Poland,6069665,116570,0,5953095,2022-07-31T00:00:00Z
Poland,6070282,116570,0,5953712,2022-08-01T00:00:00Z
Poland,6075927,116592,0,5959335,2022-08-02T00:00:00Z
Poland,6080398,116608,0,5963790,2022-08-03T00:00:00Z
Poland,6084876,116628,0,5968248,2022-08-04T00:00:00Z
Poland,6089166,116645,0,5972521,2022-08-05T00:00:00Z
Poland,6093571,116660,0,5976911,2022-08-06T00:00:00Z
Poland,6094269,116660,0,5977609,2022-08-07T00:00:00Z
Poland,6094868,116660,0,5978208,2022-08-08T00:00:00Z
Poland,6100827,116686,0,5984141,2022-08-09T00:00:00Z
Poland,6105306,116717,0,5988589,2022-08-10T00:00:00Z
Poland,6109621,116737,0,5992884,2022-08-11T00:00:00Z
Poland,6113843,116751,0,5997092,2022-08-12T00:00:00Z
Poland,6118482,116773,0,6001709,2022-08-13T00:00:00Z
Poland,6119257,116773,0,6002484,2022-08-14T00:00:00Z
Poland,6120028,116773,0,6003255,2022-08-15T00:00:00Z
Poland,6120834,116773,0,6004061,2022-08-16T00:00:00Z
Poland,6128006,116798,0,6011208,2022-08-17T00:00:00Z
Poland,6133274,116826,0,6016448,2022-08-18T00:00:00Z
Poland,6138093,116860,0,6021233,2022-08-19T00:00:00Z
Poland,6142917,116881,0,6026036,2022-08-20T00:00:00Z
Poland,6143682,116881,0,6026801,2022-08-21T00:00:00Z
Poland,6144404,116881,0,6027523,2022-08-22T00:00:00Z
Poland,6150576,116909,0,6033667,2022-08-23T00:00:00Z
Poland,6154969,116936,0,6038033,2022-08-24T00:00:00Z
Poland,6158817,116967,0,6041850,2022-08-25T00:00:00Z
Poland,6162667,117007,0,6045660,2022-08-26T00:00:00Z
Poland,6166596,117030,0,6049566,2022-08-27T00:00:00Z
Poland,6167203,117030,0,6050173,2022-08-28T00:00:00Z
Poland,6167759,117030,0,6050729,2022-08-29T00:00:00Z
Poland,6173059,117059,0,6056000,2022-08-30T00:00:00Z
Poland,6176885,117093,0,6059792,2022-08-31T00:00:00Z
Poland,6180224,117119,0,6063105,2022-09-01T00:00:00Z
Poland,6183676,117130,0,6066546,2022-09-02T00:00:00Z
Poland,6186948,117153,0,6069795,2022-09-03T00:00:00Z
Poland,6187450,117153,0,6070297,2022-09-04T00:00:00Z
Poland,6187928,117153,0,6070775,2022-09-05T00:00:00Z
Poland,6193765,117174,0,6076591,2022-09-06T00:00:00Z
Poland,6198213,117194,0,6081019,2022-09-07T00:00:00Z
Poland,6202436,117219,0,6085217,2022-09-08T00:00:00Z
Poland,6206985,117233,0,6089752,2022-09-09T00:00:00Z
Poland,6211955,117252,0,6094703,2022-09-10T00:00:00Z
Poland,6212603,117252,0,6095351,2022-09-11T00:00:00Z
Poland,6213262,117252,0,6096010,2022-09-12T00:00:00Z
Poland,6221132,117280,0,6103852,2022-09-13T00:00:00Z
Poland,6227259,117299,0,6109960,2022-09-14T00:00:00Z
Poland,6233117,117316,0,6115801,2022-09-15T00:00:00Z
Poland,6238544,117341,0,6121203,2022-09-16T00:00:00Z
Poland,6243975,117351,0,6126624,2022-09-17T00:00:00Z
Poland,6244650,117351,0,6127299,2022-09-18T00:00:00Z
Poland,6245370,117351,0,6128019,2022-09-19T00:00:00Z
Poland,6253044,117367,0,6135677,2022-09-20T00:00:00Z
Poland,6258678,117391,0,6141287,2022-09-21T00:00:00Z
Poland,6263616,117412,0,6146204,2022-09-22T00:00:00Z
Poland,6268049,117431,0,6150618,2022-09-23T00:00:00Z
Poland,6272576,117456,0,6155120,2022-09-24T00:00:00Z
Poland,6273317,117456,0,6155861,2022-09-25T00:00:00Z
Poland,6274048,117456,0,6156592,2022-09-26T00:00:00Z
Poland,6280530,117481,0,6163049,2022-09-27T00:00:00Z
Poland,6285403,117509,0,6167894,2022-09-28T00:00:00Z
Poland,6289672,117539,0,6172133,2022-09-29T00:00:00Z
Poland,6293558,117569,0,6175989,2022-09-30T00:00:00Z
Poland,6297123,117598,0,6179525,2022-10-01T00:00:00Z
Poland,6297431,117598,0,6179833,2022-10-02T00:00:00Z
Poland,6297656,117598,0,6180058,2022-10-03T00:00:00Z
Poland,6302275,117631,0,6184644,2022-10-04T00:00:00Z
Poland,6305467,117660,0,6187807,2022-10-05T00:00:00Z
Poland,6308347,117702,0,6190645,2022-10-06T00:00:00Z
Poland,6310973,117743,0,6193230,2022-10-07T00:00:00Z
Poland,6314705,117756,0,6196949,2022-10-08T00:00:00Z
Poland,6315166,117756,0,6197410,2022-10-09T00:00:00Z
Poland,6315552,117756,0,6197796,2022-10-10T00:00:00Z
Poland,6318840,117801,0,6201039,2022-10-11T00:00:00Z
Poland,6321200,117823,0,6203377,2022-10-12T00:00:00Z
Poland,6323108,117847,0,6205261,2022-10-13T00:00:00Z
Poland,6324853,117869,0,6206984,2022-10-14T00:00:00Z
Poland,6326446,117900,0,6208546,2022-10-15T00:00:00Z
Poland,6326748,117900,0,6208848,2022-10-16T00:00:00Z
Poland,6327033,117900,0,6209133,2022-10-17T00:00:00Z
Poland,6329293,117931,0,6211362,2022-10-18T00:00:00Z
Poland,6330904,117973,0,6212931,2022-10-19T00:00:00Z
Poland,6332422,117991,0,6214431,2022-10-20T00:00:00Z
Poland,6333591,118015,0,6215576,2022-10-21T00:00:00Z
Poland,6334706,118029,0,6216677,2022-10-22T00:00:00Z
Poland,6334887,118029,0,6216858,2022-10-23T00:00:00Z
Poland,6335060,118029,0,6217031,2022-10-24T00:00:00Z
Poland,6336534,118050,0,6218484,2022-10-25T00:00:00Z
Poland,6337557,118073,0,6219484,2022-10-26T00:00:00Z
Poland,6338531,118095,0,6220436,2022-10-27T00:00:00Z
Poland,6339321,118107,0,6221214,2022-10-28T00:00:00Z
Poland,6340127,118124,0,6222003,2022-10-29T00:00:00Z
Poland,6340285,118124,0,6222161,2022-10-30T00:00:00Z
Poland,6340435,118124,0,6222311,2022-10-31T00:00:00Z
Poland,6341296,118131,0,6223165,2022-11-01T00:00:00Z
Poland,6341449,118131,0,6223318,2022-11-02T00:00:00Z
